url_id,index,lecture_name,professor_name,rate,semester,like,text
1950625,0,공업수학1,김동회,100.0,20,1,시험문제가 너무 더러웠지만 학점 잘주심 공지잘해주시고 피드백 정말 빠르심 소통하려는게 눈에 보임 개인적으로 정말 만족스러운 강의
1950625,1,공업수학1,김동회,60.0,20,0,수업을 열심히 하셨지만 온라인 강의로 진행되는 강의에서 시험을 학생들의 시간을 뺏으려는 허수 문제로 채워버린 점 빼고는 수업은 준수한 편
1950625,2,공업수학1,김동회,100.0,20,0,시험이 조금 오바임( 시간내에 다 풀수없게끔 문제 냄) 학점은 잘주심
1950625,3,공업수학1,김동회,60.0,19,0,올해부터 부임한 분이심. 강의력이 좋다고 할 수는 없으나 노력하시는 모습이 보임.
1950625,4,공업수학1,김동회,100.0,19,0,처음 맡으신 강의인데도 빠르게 적응하셨다. 이 내용은 나중에 어디에서 필요한 부분이라고 진도 나가기 앞서 언급해주셔서 이해에 도움이 되었다.  학점 최대한 채워주심
1950625,5,공업수학1,김동회,60.0,19,0,친절하시고 학생들 이해해주시려함. 내년엔 더 나아지실거라 믿음.
1950625,6,공업수학1,김동회,60.0,19,4,"학생들을 배려 해주려는 마음은 느껴집니다만, 강의력이 정말 별로입니다."
1950625,7,공업수학1,김동회,60.0,19,0,첫 강의라 강의력 안 좋음예습하고 가면 들을만합니다.
1950625,8,공업수학1,김동회,80.0,19,0,"수업을 잘하시는 편은 아니나, 학점 따기는 좋음.솔직히 수학은 자기 자신이 복습안하면 따라갈수 없는 과목이라 생각함. 그렇기 때문에 자신이 어떻게 하는지가 중요한거 같음."
1950625,9,공업수학1,김동회,20.0,19,13,그냥 개썩었음. 지금까지 들은수업중에 최악임. 책읽고 혼자하는게 더 도움됨
537238,0,공업수학1,박준영,60.0,20,0,문제 하나씩 꼼꼼하게 알려주심. 코로나 학기라 문제도 쉽게 내셨고 학점도 정말 잘 주셨음. 예제 문제를 한 번씩 꼭 풀어볼 것.
537238,1,공업수학1,박준영,80.0,20,0,코로나 학기였지만 설명도 굉장히 잘해주시고 예제문제를 다 풀어주셔서 개인적으로 이해도가 높았던 강의 시험문제도 강의 열심히 들으면 다 풀 수 있게 쉬웠음
537238,2,공업수학1,박준영,100.0,20,0,예제를 많이 풀어주셔서 이해하기 쉬웠고 수업도 천천히 잘 가르쳐 주세요 그리고 학생들 생각하시는게 보임
537238,3,공업수학1,박준영,80.0,20,0,코로나 사태에 맞추어 공정하게 시험봐주심 수업도 전부 아이패드로 하나하나 문제풀어주셔서 정말 좋았지만 중간중간 틀린부분(계산실수)이 많아서 가독성이 좀 떨어지긴햇었음
537238,4,공업수학1,박준영,80.0,20,1,코로나학기)잘 가르치심 근데 진도를 너무 많이 나감... 시험은 쉬웠고 학점 잘 주심
537238,5,공업수학1,박준영,80.0,19,0,타학과면 신청안하는거추천 . 이유는 생략강의는 괜춘과제 기간내 아니면 절대 안받으시니 제때 하는걸 추천시험문제 책에서 숫자안바꾸고 텍스트만 영문으로 바꿔서 냅니다 책필수시험문제 소문제까지 합해서 한 6-7문제가량 나옴교수님이 말씀하시듯 과제 다하고 출석 다나가도 시험  한두문제만 맞추면 진짜 F줌 .  사실상 책문제 그대로내는거라 이러기도 힘듬휴 보강 많이하시는데 참 이해가안가는게 본강이 아닌  보강때 시험문제를 찝어주는 경우가 있으니 자신의 스케줄은 미루고 꼭 보강나가자자신이 공수책 예제와 연습문제를 다풀줄알면 씹베스트고 시험문제 찝어준거는 그냥 해설지를 외우자학정도서관에 해설지 낡은거 2권인가있음 대여가능함시험문제 영어로나온다고 겁낼필요 1도없음교수님 강의중간중간에 인생에 도움되는 이야기나 대학생활 관련해서 좋은이야기 많이해주심
537238,6,공업수학1,박준영,60.0,19,0,"휴강, 보강 엄청하시는분... 시험은 수업중에 같이 푼 문제로 대부분 숫자도 안바꿔서 내심... 영어로 시험내는데 수업에 다룬 예제랑 숫자도 같아서 ㄱㅊ..."
537238,7,공업수학1,박준영,20.0,19,4,강의 못함. 걍 답지 칠판에 받아 적음. 시험 개쉬움. (예제에서 똑같이 냄 변별 안됨) 시험문제 내기 싫어서 이따구로 내는게 뻔함.꼴에 출장은 많이 가서 휴강 많이 함. 이번 학기 8번은 한듯. 이 보강도 기말 시험 2주전에 몰아서 해가지고 그 전에 독학 해놓지 않으면 답이 없음.공부 못해서 다른 어려운 수업 들을 자신 없으면 들으면 좋음. 공부 잘하는 애들한테 비빌 수 있을 듯.그게 아니면 믿고 거르시면 될 것 같습니다.
537238,8,공업수학1,박준영,80.0,19,1,"설명도 이해가게 잘 해주시고 좋음. 수업시간에 잘 따라가고 문제 적당히 풀어보면 평타는 침. 판서하시고 학생들이 보고 적는 동안에, 수업 중간중간에 이런저런 얘기 많이 하시는데 생각보다 재미있으시고 도움 되는 이야기임. 출장을 자주 가셔서 휴강/보강이 많음. 과제는 두세번 있었던 것 같고 시험은 문제 많이 풀어봐야 잘 볼 수 있음."
537238,9,공업수학1,박준영,20.0,19,1,그냥 책에 써놓은거 보면서 문제 푸시는 거 같음 혼자 푸시다가 실수도 많이하고 필기하는 시간 따로 안줌 책 읽는게 나을듯
537238,10,공업수학1,박준영,80.0,18,1,나쁘지않음. 정석대로 나가고 시험도 책위주로 내주심. 과제도 많지않음
537240,0,공업수학1,박문규,100.0,20,0,강의 내용에 파이썬 내용이 많다 시험이 계산 문제가 아니다어떻게 보면 시험 준비하기 난해하고어떻게 보면 단순 계산 공부하는 게 아니라 많은 걸 얻어갈 수 있었다 중간고사 때는 점수에 비해 학점이 짰지만 기말 때 잘 주셨다
537240,1,공업수학1,박문규,100.0,20,1,정말 필요한 것 만 가르쳐 주심. 그래도 학생 배려하고 생각해 주시는게 가장 많이 느껴졌던 교수님
537240,2,공업수학1,박문규,80.0,18,0,출석에대해 세상관대하십니다 그래서 50명정도 정원중 절반이 출튀합니다.. 처음엔 꼬박꼬박 출석하는 제가 바보인가 싶기도 했는데 생각해보니까 출튀친구들덕분에 제가 이렇게 좋은 성적을 받을수 있는것 같습니다 교수님이 여담이 너무 많으시고 수업을 읭스럽게 나가실수는있는데 그래도 할건 다 하십니다  공휴일에도 두번인가 수업했었고 평소에도 시간너무띡맞춰끝내주셨지만 수업내용이 굉장히 쉬운편이었습니다 특히 기말범위는 이게 공수인지 선형대수인지 헷갈릴정도로 내용이 아예 대놓고 선형대수였습니다 진정한 공업수학 공부하고싶은분 말고 그냥 무난하고 쉽게 에이플 맞고싶으신분에게 추천드립니다
1788536,0,공업수학2,김정,80.0,20,0,중간고사를 안 본 터라 전범위로 기말고사 본 것이 조금 아쉬웠음. 학점은 잘 주심. 과제는 많은 편
1788536,1,공업수학2,김정,60.0,20,0,타 분반에 비해서 시험범위가 많은 것 같습니다.그래도 학점은 잘 주셨어요
1788536,2,공업수학2,김정,20.0,19,0,시험이 전부이고 실수할때마다 학점 뚝뚝 떨어집니다...
1788536,3,공업수학2,김정,20.0,19,0,실수 한번 하면 학점 뚝 떨어짐.실수 싸움이니까 실수 안하는 사람만 들으셈.
1788536,4,공업수학2,김정,60.0,19,2,뭔가 배워가고 싶었는데 혼자 독학하는 기분이었음
1788536,5,공업수학2,김정,100.0,19,0,무난한 수업.시험문제는 교수님께서 풀어주신 예제와 과제로 낸 연습문제 위주.과제 내주실 때마다 그때그때 열심히 풀어보는 것을 추천. 문제를 익혀야 함.
1788536,6,공업수학2,김정,100.0,19,0,시험은 중간 기말 2번 진행됨시험문제가 대부분 과제문제로 나와서 하나라도 틀리는 순간 학점이 팍팍 내려감 다른건 다 필요없고 시험을 매우 잘 봐야함
1788536,7,공업수학2,김정,80.0,18,0,수업은 지루하지만 너무 착하심. 시험 실수한번 하면......
1788536,8,공업수학2,김정,80.0,18,0,교수님은 매우 착하심 / 목소리가 잠이 옴 시험 부분점수가 깐깐하심  나하고는 별로 안맞는 스타일시험문제 자체는 과제 + 수업시간예제 에서 살짝씩 바뀌어서 나옴허나 부분점수가 까다로워서  실수하면 점수 훅훅 날라감 문제가 쉬우니 실수 안하는걸로 a 가 갈림
1788536,9,공업수학2,김정,60.0,18,1,나는 개인적으로 교수님 인상과 목소리가 너무 멋있으셨는데 수업은 솔직히 지루함 시험이 과제에서 다나와서 나는 혼자공부함 근데 교양이라 점수 잘나오는편
541513,0,공업수학2,박상식,100.0,20,0,"강의력이 매우 좋다. 좀 빠른 감이 있지만 시험문제도 평이하다고 생각되고, 학점도 후하게 주시기 때문에 열심히만 하면 학점을 따는 데에 수월하다. 과제도 있긴 하지만 형식에 불과하고 뭐라도 끄적여서 내면 끝이다"
541513,1,공업수학2,박상식,100.0,20,0,꼼꼼하게 잘 가르쳐주십니다 진도는 엄청 빠르심
541513,2,공업수학2,박상식,100.0,20,0,강의력도 좋으시고 타과인데 문제없이 수강했어요 좋아요!!
541513,3,공업수학2,박상식,100.0,20,0,강의력 1등.코로나 사태로 인해 과제는 내기만 하면 만점.진도는 좀 빠르고 많지만 공부하겠다는 의지만 충분하다면 이해하기 쉽다.
541513,4,공업수학2,박상식,80.0,20,0,강의도 잘 하시고 좋아요 근데  진도도 좀 빠르고 중간고사기간쯤 되니까 마지막주차 강의까지 다 올리셔서 좀 마음이 조급해졌음근데 학점은 잘주셔요 과제도 틀려도 풀어서 내기만 하면 만점 주시고요사실상 기말로만 학점 결정되는 거라 조금 불안했어요
541513,5,공업수학2,박상식,100.0,20,0,갓상식. 학점 느님임. 반타작햇는데 a+.  물론 받으시려면 공부 열심히 하셈^^ 시험은 조낸어려움
541513,6,공업수학2,박상식,100.0,20,0,갓상식 교수님 시험이 조금 어려웠지만 그동안 풀어준 문제들만 복습하고다른 문제들 풀지도않았는데 A+ 나왔습니다진도 나가는 속도가 좀 빠르시지만 복습만 철저히하면 이보다 좋은 강의 없을것같네요
541513,7,공업수학2,박상식,100.0,18,0,수업듣고 복습하면 에이나오는 강의최고예요~~!
